date,pitcher_id,pitcher_handedness,velocity,player_height,arm_slot,back_hip_flexion_at_foot_plant,back_hip_flexion_at_mer,back_hip_flexion_at_ball_release,back_knee_flexion_at_foot_plant,back_knee_flexion_at_mer,back_knee_flexion_at_ball_release,back_leg_external_rotation_velo_max,center_of_mass_velo_max,glove_elbow_flexion_at_foot_plant,glove_elbow_flexion_at_mer,glove_elbow_flexion_at_ball_release,glove_shoulder_abduction_at_foot_plant,glove_shoulder_abduction_at_mer,glove_shoulder_abduction_at_ball_release,glove_shoulder_horizontal_abduction_at_foot_plant,glove_shoulder_horizontal_abduction_at_mer,glove_shoulder_horizontal_abduction_at_ball_release,glove_shoulder_external_rotation_at_foot_plant,glove_shoulder_external_rotation_at_mer,glove_shoulder_external_rotation_at_ball_release,hip_shoulder_separation_at_foot_plant,hip_shoulder_separation_at_ball_release,hip_shoulder_separation_max,lead_hip_flexion_at_foot_plant,lead_hip_flexion_at_mer,lead_hip_flexion_at_ball_release,lead_knee_extension_velo_max,lead_knee_flexion_at_foot_plant,lead_knee_flexion_at_mer,lead_knee_flexion_at_ball_release,lead_leg_internal_rotation_velo_max,pelvis_rotation_at_foot_plant,pelvis_rotation_at_mer,pelvis_rotation_at_ball_release,pelvis_rotation_velo_max,stride_angle,stride_length,throw_elbow_extension_velo_max,throw_elbow_flexion_at_foot_plant,throw_elbow_flexion_at_mer,throw_elbow_flexion_at_ball_release,throw_shoulder_abduction_at_foot_plant,throw_shoulder_abduction_at_mer,throw_shoulder_abduction_at_ball_release,throw_shoulder_horizontal_abduction_at_foot_plant,throw_shoulder_horizontal_abduction_at_mer,throw_shoulder_horizontal_abduction_at_ball_release,throw_shoulder_external_rotation_at_foot_plant,throw_shoulder_external_rotation_at_ball_release,throw_shoulder_external_rotation_max,throw_shoulder_internal_rotation_velo_max,torso_forward_bend_at_foot_plant,torso_forward_bend_at_mer,torso_forward_bend_at_ball_release,torso_rotation_at_foot_plant,torso_rotation_at_mer,torso_rotation_at_ball_release,torso_rotation_velo_max,torso_sidebend_at_foot_plant,torso_sidebend_at_mer,torso_sidebend_at_ball_release
9/2/25,178,r,92.71697284,5.87,36.91724719,-13.69223361,-13.37135586,-6.502291601,47.56178157,44.18205901,44.3777181,407.9788684,10.278,99.53185087,109.8363186,107.1309228,73.039,57.483,51.179,6.172,-7.402,-5.29,-11.735,-3.256,-4.712,27.27388998,6.356274271,34.69158466,47.21087209,77.96966391,82.84905289,716.3819628,51.02997656,60.88952394,60.30514261,-310.5840421,34.27638472,80.01766335,86.73616285,503.5584939,-7.281032364,4.472284763,1881.072571,84.38528681,53.89143254,16.96435982,96.58309816,86.49102164,85.9346304,45.74161253,-2.84667921,-12.25073901,65.62760492,153.6312947,192.3921343,4423.719849,-8.1826516,17.26531228,28.62872166,7.044359611,81.24296931,95.17438701,824.5183167,-10.3360371,39.69350522,43.25998608
9/2/25,214,r,88.71189871,6.13,10.93571803,-11.86445778,-9.535506935,-8.777310617,51.11922503,54.69648175,55.20512106,436.1034199,10.144,79.10313441,99.84151545,100.0329365,47.175,23.307,23.393,53.041,-16.084,-16.32,-51.166,-12.266,-12.069,14.67299956,-32.27639114,32.50816817,57.16675272,100.4931503,100.902156,20.68549483,54.88082693,68.3767529,68.33542209,-261.9309139,18.55885462,69.25185527,69.831641,500.9270504,-19.46138758,5.504247171,1912.742705,120.0680173,51.87571324,48.08300269,104.2636041,93.88008052,94.09706517,33.45972068,-15.45767458,-16.21991726,71.03137098,195.9488376,196.0766121,4014.665639,2.569116757,28.66634199,29.09010064,3.876831183,106.8819394,107.8479998,1109.157559,-5.18921004,8.965720675,8.76317128
9/2/25,210,r,89.36110774,5.77,32.74000062,0.126429867,-28.79804027,-25.86773619,39.56886672,28.85631691,27.79930881,545.2432775,10.324,86.34724311,103.2136591,103.2618868,70.134,31.506,30.562,58.579,-26.135,-36.156,-49.317,11.053,17.271,20.20549446,-16.74006884,20.63603389,38.46341091,72.97960085,74.55673762,197.075429,51.04913481,71.57956962,71.58258109,-284.2102447,11.49887229,70.16197543,72.78158905,595.255252,-8.584513596,4.520192134,2021.808353,103.6941014,63.27517247,39.69430226,110.6261795,92.8474952,93.88091437,55.65815861,2.407123424,-4.26409767,771.751379,901.997314,910.9519964,4775.86904,-0.658062057,15.81776125,19.66173994,-9.027414428,88.97494355,96.18491693,956.0583892,-11.26032249,25.69172327,26.78934195
9/2/25,214,r,88.29925563,6.15,13.97808435,-12.83838735,-8.920231258,-5.276246338,53.95187927,52.30217883,54.3856673,385.9236312,11.058,71.82963934,105.4149194,107.8173834,56.12,23.991,24.671,41.244,-13.963,-14.043,-45.777,-15.379,-14.872,25.17733141,-32.42445661,36.74678604,63.02878354,104.0255288,105.8929253,2.523234369,49.86607179,70.83212511,70.94250901,-215.5276852,19.92225486,68.64740253,70.59140252,481.6215503,-20.25610661,5.595585634,1638.136119,118.3686986,59.46345044,46.65907378,111.5967647,94.27388285,94.46518957,36.13803167,-9.295610845,-12.19965319,69.25567188,184.048786,187.1387024,5076.323141,5.087665883,28.66557336,30.16894608,-5.591111759,104.2323626,109.1091445,1136.483653,-8.522413113,7.674680601,6.947772166
9/3/25,245,r,91.77020132,5.79,35.55484526,-29.16528282,-17.99625082,-15.97822098,42.57786263,42.55385843,42.93909033,257.4800309,10.408,78.37662636,110.1579974,111.1176917,79.308,33.847,33.597,41.967,-11.903,-15.778,-27.565,-2.289,-0.831,51.67156423,-12.22161505,51.72358593,51.35899196,87.17538682,88.5355764,213.2666726,42.89538667,63.23805793,62.75641215,-285.3434401,45.03908369,78.69713535,80.04018098,514.9679334,-4.956990439,5.153545261,2193.370866,115.4678481,53.92365726,42.99627675,93.58541669,92.55017172,93.23468635,44.01286492,-16.80018177,-18.79776545,23.11738659,185.6433571,187.2040111,4005.022649,-2.31524075,25.0916981,27.84000317,-7.569984147,100.1118479,103.9015562,1102.545898,-11.09310286,32.92819656,33.46327834
9/3/25,42,r,93.92927305,6.2,43.49690355,-12.8363653,-13.94935662,-8.717063019,49.00659351,36.22283104,38.5334913,301.626875,9.378,67.07238375,94.11558346,93.42611062,74.32,36.575,37.536,49.739,-24.483,-38.328,-37.994,19.098,29.801,48.87452301,-17.66928794,50.33470781,51.24664256,89.43940999,92.30449532,244.1074,51.45201966,68.68621455,67.89475211,-180.2224098,36.87623224,75.37178141,77.00841958,548.0462473,-8.302601772,5.076686734,2015.18504,127.9166704,54.16737136,27.16543283,89.45963663,95.35994274,96.24881385,26.48048348,3.24958722,0.467557969,8.701780175,172.5994807,189.3121869,4034.286629,-9.963074557,28.90905337,37.95978824,-12.62550965,97.00721483,110.3973878,1295.77619,-2.417353732,34.6742153,32.66125195
9/3/25,61,r,91.21438632,6.05,18.36225822,3.024740726,-19.42531072,-17.80244558,52.97871372,43.91270773,44.13961363,484.1913329,9.56,74.83025009,89.62160593,90.04949435,57.19,37.531,38.479,36.845,-1.932,-6.967,-36.557,-5.76,-4.305,35.77751885,-25.69469744,43.54233864,61.10766021,87.28811605,88.29168345,229.529185,64.85105351,86.25295535,86.21071165,-56.97560305,26.56810655,57.41008991,58.97679229,409.7994537,1.597903683,5.073238774,1812.284784,83.08892309,64.00576139,48.0751661,88.88078798,97.67217938,96.79679478,34.51602399,-32.76767571,-36.88070289,66.47764596,186.5907499,190.9311383,4288.180893,-1.272040469,14.2456538,17.21844668,-9.696225346,82.81979525,88.92323032,942.7551941,-7.699846148,19.10134279,20.33150189
9/3/25,107,r,93.88216502,5.93,28.75191463,-15.86267722,-14.29077624,-11.19795569,42.65565429,34.56692532,34.94421962,376.8340514,8.671,88.7639072,110.1836439,112.6638966,49.677,27.145,26.986,27.126,-17.114,-19.629,-38.048,5.273,8.167,35.60813152,1.545542592,39.32130841,43.80195528,73.02087752,73.81300979,623.7429231,41.23429923,47.18360615,42.69776854,-421.4053851,41.03419673,81.90717204,85.84985125,435.1649156,-9.316748797,4.47396309,2195.769618,118.490715,60.3622387,34.41387673,97.8631864,93.78897096,95.78554096,78.0622842,-17.20259019,-23.81511333,83.2648147,178.746729,189.8762678,4420.747824,-8.365129834,17.76658287,23.12142041,4.876705496,84.9656124,93.33476073,935.7926847,-10.16608318,27.89315658,28.58848141
9/3/25,107,r,93.88763408,5.9,28.24342927,-15.42169164,-14.53290137,-11.97229392,44.31677201,34.95812559,35.56371817,348.3811861,9.091,89.95809746,110.6699218,111.7060802,51.002,28.582,28.965,31.396,-17.608,-21.278,-40.372,4.758,8.003,37.45721959,0.368203217,42.7775986,45.02934007,74.23606483,74.96920186,797.5289005,43.16113587,52.43766391,49.01158557,-398.3759759,42.24996434,80.9506727,84.13579291,413.7012227,-8.165365414,4.54607363,2193.765212,113.7603273,61.18449318,39.52042718,105.654629,92.07908927,93.73804555,78.23007875,-17.20970548,-23.15445024,84.58210191,182.5229751,189.0900328,4617.636215,-7.352154332,17.9971237,22.39289788,4.23245758,85.40936217,92.37165928,952.6919523,-11.67930976,27.90133558,28.24977497
9/3/25,42,r,95.0454909,6.17,43.80410299,-5.689588109,-15.84401294,-10.37921752,52.87821521,36.44234556,38.06024721,354.3816998,9.404,74.07163599,91.49335373,94.41623253,73.955,38.062,37.538,48.957,-13.503,-23.318,-40.904,6.25,13.67,41.43012279,-15.88230236,41.61108159,49.93437188,84.20651413,87.57035737,300.3821215,53.78986558,68.83774435,67.25323195,-199.7678659,30.93793277,69.96872381,73.34916557,490.8117617,-7.797609672,4.980236669,2035.714451,124.8111528,63.54867074,32.41681221,87.73975234,93.22166222,94.47300567,28.65108069,-3.686502536,-7.273077453,18.59649985,166.6457303,184.0916638,3511.972103,-9.321603529,25.05030399,35.45852919,-11.36313123,90.12771708,104.9117295,1181.075033,-1.439359524,36.74809482,36.36535383
9/3/25,107,r,92.4310702,5.94,27.78100585,-18.69626478,-17.28022239,-14.22880718,39.71821905,32.5679841,33.21089411,389.3967104,8.141,92.26481644,113.7090323,115.3801595,46.995,28.478,29.418,32.544,-11.435,-15.48,-38.725,-3.646,-0.424,31.63166878,-0.262504816,38.10761122,41.10134953,71.50253291,73.06263823,622.5086201,40.51111507,51.05422564,48.33047418,-400.8772893,41.10334813,79.02542995,83.01829479,430.9964922,-8.093520723,4.424679191,2322.98495,116.2582448,65.02941541,37.60456864,101.059913,94.90067215,96.1870072,68.85560495,-19.96303414,-26.46609545,90.07555688,176.6879938,187.2911118,4688.5159,-7.878330854,15.98118902,20.91043394,8.206497138,82.94855436,91.12849077,900.9994303,-8.005034658,25.77093354,26.66017572
9/3/25,107,r,94.2863865,5.91,25.57775464,-17.62180888,-13.80866109,-11.88136561,43.32808548,35.31576983,35.89855144,353.3666088,8.798,91.99773221,113.0937238,114.6010139,50.647,26.281,26.972,27.4,-11.658,-12.766,-40.706,-0.27,0.553,37.75711129,3.875984902,41.00361461,45.8949538,74.593695,74.95889689,743.4565253,39.89587391,47.77553337,45.0551943,-413.0242278,45.87721775,84.85088949,87.22903403,416.0099699,-8.428247366,4.603616727,2282.824102,115.6242703,53.22084254,35.20768409,100.4361313,95.77524931,97.38474621,76.49856828,-21.76932604,-26.3084056,88.9819142,192.36858,197.5045301,5174.41962,-7.018913589,18.82120495,22.1545045,7.360099869,86.27015681,91.60392884,930.1628383,-8.717553357,27.16919617,27.62865262
9/3/25,245,r,92.45213372,5.79,37.2925796,-36.02268437,-19.92450647,-16.58390839,40.02736149,41.56928122,42.28736409,253.0404296,10.639,81.87528622,107.4313322,108.2683506,79.589,35.914,36.269,26.175,-4.889,-9.801,-52.225,0.04,2.222,44.26960941,-15.2216959,44.28344039,53.39584149,89.12010903,91.21722207,171.9938093,49.1917236,69.93522454,69.45285416,-250.2513233,51.54943675,76.7689078,78.32075325,568.6412427,-3.271160254,5.172193062,2141.825725,83.95284299,55.36526548,38.49110653,99.13131137,92.55468754,93.81363051,54.96180056,-13.7613153,-16.76439532,28.77824596,179.5680366,183.8431137,4710.72033,-7.634366465,24.79315672,29.44825381,6.922148948,99.04995862,105.5850332,1028.084797,-11.26033575,33.13880822,33.71799948
9/3/25,105,r,90.79443542,5.98,14.83015759,14.72976304,1.820113867,5.233315883,50.45686861,61.9914618,63.45514305,800.7146222,11.312,82.97274329,101.1157065,103.0078644,74.183,40.807,41.612,34.952,-10.847,-18.39,-41.51,5.597,8.278,46.40320202,-1.271437953,46.7389094,59.30197873,77.58177967,75.26120467,680.4856538,39.14660395,42.7815882,35.32367723,-1067.828626,19.64246003,80.86331527,84.59716502,555.4869459,-7.270882542,5.199117782,2183.311534,109.951989,68.20819767,40.45713507,96.72656761,103.0016132,104.4218612,44.51697917,-19.54952058,-24.47100425,45.81448182,183.9425464,194.3827552,4287.785279,12.97864299,22.73216624,25.41419173,-25.07270027,81.44775618,91.51002125,1059.134824,2.679762617,7.719176618,7.163458832
9/3/25,42,r,91.77299307,6.16,40.64452851,-14.76970421,-13.52089944,-9.696435874,42.53784867,36.85627019,37.98088899,275.4909689,9.509,65.55904282,91.9987813,92.44474021,87.73,39.973,39.475,31.182,-16.657,-23.918,-47.277,6.775,13.015,43.85048581,-11.36440583,44.02304224,42.75368643,88.32913457,90.36285265,254.7662917,52.82142739,71.65510873,70.77581736,-219.00717,31.18934716,75.1700315,76.84920896,531.7546075,-3.112362598,4.841209004,1807.970539,80.04052708,57.85831738,38.27982359,87.11455904,91.99142197,92.62007908,28.66923626,-5.459856477,-8.442407021,-23.73212215,179.5707607,190.5231759,4953.369813,-6.204050331,28.86624504,35.18198485,-13.53144929,94.81278688,104.221345,1161.3685,-2.656340597,34.63322727,34.41585898
9/3/25,107,r,92.3999548,5.94,28.71674937,-16.80151355,-13.97899078,-11.51583749,39.9933089,35.21215168,35.80639971,384.4387339,8.385,93.5438978,111.4121503,112.9273651,58.838,29.205,30.716,30.891,-16.248,-19.102,-38.079,1.388,3.469,36.89715064,-3.033058835,40.2713054,38.77692915,73.14489747,74.92158334,567.9367843,40.76018351,54.73735228,53.39407844,-408.3309243,37.9411135,77.94871807,81.48698458,412.7769174,-8.99644605,4.27021961,2276.202349,115.4192218,65.71229505,43.6084687,103.2896359,94.76101458,95.49176076,78.70690253,-20.28650916,-26.42200957,76.62969836,179.5723069,186.0102641,4632.124289,-8.150109916,18.01285747,22.27976714,-0.188603534,84.96842745,92.35026681,901.7481224,-12.68659353,26.1619696,26.90583047
9/3/25,107,r,93.4975173,5.92,27.76511744,-14.14793281,-17.06811626,-15.31452517,43.42585106,30.28716879,30.47695957,360.7809318,9.061,86.02435511,113.5249774,114.4501403,46.84,25.37,25.849,32.392,-11.855,-15.246,-38,2.978,5.637,38.68732627,-2.677711528,41.9338633,45.42456898,71.88032445,72.13761382,851.9373456,44.41402305,50.6405064,47.30838188,-442.4273503,41.91927958,78.92000316,81.28543631,381.7415543,-8.109399956,4.464389193,1698.14001,115.9875882,58.6802896,47.01692737,104.5588866,92.60738117,93.61333023,79.20533733,-19.21351894,-23.13845995,86.78506682,186.2361744,189.1516135,4047.141349,-7.197745748,18.70919973,21.87578637,2.788610319,87.43932722,92.6851794,988.5041587,-10.88414969,26.86135787,27.36865021
9/3/25,107,r,93.60231891,5.91,28.56386691,-18.98084493,-16.14255289,-13.59398885,43.1022075,33.31807752,33.22315907,361.9883458,8.756,92.25775649,110.2405209,112.9685966,51.499,28.579,29.505,26.366,-12.948,-14.125,-37.142,-2.711,0.044,35.23043619,-2.452657074,39.69001739,40.44914923,71.49162121,72.69363762,660.8604394,40.25140914,51.02675843,47.7232851,-439.8972271,42.65114622,79.70186628,83.68311223,433.3615867,-9.765532414,4.369447997,2310.737399,118.3204488,66.84642183,39.67051261,100.9966353,95.35931372,96.91557642,72.22482979,-20.48478257,-26.17328294,83.56666907,178.2010145,188.5023814,4629.619617,-8.602732189,17.56726796,22.57618277,6.589499363,85.84273874,94.51677913,917.366827,-10.07924032,26.7333747,27.23051911
9/3/25,61,r,91.83690754,6.12,19.25408471,-20.99195339,-20.21853701,-19.41753932,45.53276468,41.01845436,41.20410622,376.8118852,9.989,81.54855661,87.67940206,87.45034077,43.773,43.809,44.303,39.305,-11.428,-13.091,-27.421,-0.764,-0.51,23.09648763,-22.89736734,50.24788844,77.50943735,95.62950933,96.28257044,136.6005735,69.33259783,76.84298105,76.90990438,-73.76897813,42.06211066,62.81332512,63.81263331,413.4981861,-0.331435448,5.366659505,2117.926916,105.0667142,65.72375051,57.32884728,94.94040865,96.11077174,95.91984397,20.3568623,-23.18195516,-25.36913786,125.5604108,194.6948746,195.4792347,4186.307809,-2.277929618,18.68404562,19.98739385,18.65700509,88.59038472,91.42119018,1033.600994,-1.059795622,18.91933985,19.24243644
9/3/25,61,r,90.86461315,6.12,19.00814278,17.61670037,-18.5084427,-17.41987686,59.86983536,42.88527738,42.13490072,504.4210647,10.049,74.48641121,83.87604262,85.92815407,58.127,46.286,46.646,30.573,-15.973,-21.163,-41.223,-1.034,1.469,31.62344821,-32.92721611,41.65436639,61.82992511,89.48263378,90.61765945,231.9635465,69.89826516,86.15188034,86.12040632,-20.4249575,20.85923056,57.60765486,59.62443646,395.8969844,2.762258,5.031238963,2347.430658,89.43214283,68.07872619,43.24544491,88.75240891,93.97595624,93.57973628,45.71996594,-16.08124477,-21.48613971,57.27839166,188.157216,195.9491585,4800.47071,-1.005857921,16.0589896,19.7258377,-11.28510126,90.06484806,97.13492804,1070.46951,-8.423926006,19.93607787,20.69206786
9/3/25,42,r,97.40562212,6.17,41.9848591,-14.84920774,-13.98277534,-6.996660267,52.93048256,41.33416541,45.3018137,382.0844609,10.027,79.85804939,99.29006567,100.4312368,69.834,36.347,36.721,54.377,-10.025,-28.328,-43.771,4.019,19.972,46.45992419,-13.850427,46.54449181,54.1554167,91.25271433,95.34423373,256.464381,54.56620409,71.70695391,70.93786801,-198.2071036,39.96971056,74.25160229,77.04966159,575.8749208,-5.795562659,5.074489448,2103.038268,132.8126521,55.75727499,22.02505705,95.2851843,91.94758573,95.46839037,36.41986344,0.81376852,-2.749067183,24.96928594,161.8855421,190.2657964,4510.979273,-10.18862191,25.40554541,36.5199613,-7.21522692,91.83050098,107.4767598,1235.016891,-2.420422849,36.76114603,35.54117717
9/3/25,42,r,97.62850849,6.17,42.85275424,-8.683881358,-12.83264175,-6.979302332,53.57408306,41.41157881,44.29609208,388.9526379,9.804,75.66628836,95.99863477,97.19885213,76.102,37.361,36.836,52.961,-8.724,-22.888,-45.327,1.819,13.717,47.08486504,-15.271675,47.88510469,52.64289445,88.09603018,91.30396895,242.5362466,52.91345356,66.49717782,65.42636544,-205.5070096,36.46126638,72.85926896,74.75657098,584.7259812,-5.868738707,5.085699138,1965.996334,128.7000519,51.62859537,25.37111751,96.71948007,92.10563005,95.01174053,31.70657408,3.446919353,1.060591672,19.17168008,175.0086991,196.0166697,4660.596205,-10.37382711,27.31452854,36.88272696,-11.37605115,93.8687051,107.1846195,1286.073212,-1.456093084,37.59598169,36.13698939
9/3/25,105,r,90.4594399,5.99,13.52513033,-6.748279888,-2.712356313,1.87254042,49.01735192,62.239063,64.43481781,770.4408566,10.535,78.18695183,100.2363179,103.8930162,74.641,39.244,36.694,54.635,6.9,0.872,-48.344,-14.674,-14.5,46.06858456,1.271550802,52.81432193,59.47582625,73.05641618,71.13885396,737.3464216,44.8544753,45.68838898,39.49761019,-410.5855617,36.89677429,88.16341024,92.20025073,618.3833724,-5.507938889,4.944857177,2037.029952,111.6943287,67.62084372,37.72751538,99.25076444,102.3117518,102.435505,30.54536944,-16.15923719,-23.83105063,88.19528181,180.267069,193.0999583,3957.548498,9.982289146,19.69436339,22.5629601,-7.400672274,85.44977092,95.89329976,1134.180586,-0.592962919,6.879876165,6.545955842
9/3/25,105,r,90.71170694,6.01,17.54091326,-9.957093933,2.112261264,8.207237931,50.888287,63.49997863,66.04437137,709.5262938,11.839,78.77989307,101.2027716,105.0897815,70.817,42.966,36.108,56.791,-4.451,-12.108,-37.362,-4.012,-2.307,42.10995241,-5.959623158,47.70823796,64.71765134,82.68897871,79.11444718,776.7480196,49.369207,44.28390866,31.51183196,-1207.37161,34.78419496,77.05879871,82.37360826,525.0948618,-8.309193479,5.257913008,2101.753086,115.3177067,65.78056367,27.22376285,95.53007606,102.5577256,103.4669704,29.50039987,-11.60912987,-21.42544081,91.4577531,176.8994293,198.0771596,3954.08386,6.782287146,24.93488687,29.15800869,-6.466646672,84.58060259,97.83736338,1211.97073,0.125063928,12.41235379,11.60834168
9/3/25,61,r,91.76491427,6.07,20.74004476,-8.700250907,-18.68427627,-16.54914009,52.06243015,46.3724928,46.5051437,395.9083998,9.473,83.24548543,98.39059035,97.57679399,54.194,28.259,28.112,45.227,-0.065,-7.756,-37.646,-8.846,-5.377,32.72073648,-23.92924157,49.23688347,58.72004932,83.5411894,85.05434757,278.4494871,67.81237852,76.34063555,75.81094846,-47.14913639,34.38440013,65.82586786,68.66141044,417.4380902,4.103441469,4.921511829,2179.424133,93.00955947,66.29828814,40.9006793,84.88900046,98.97669905,98.77938681,32.15623251,-17.20326817,-23.26128036,89.63119526,184.456511,192.842374,4667.030352,-5.561710495,13.17743865,16.93593573,0.892276357,89.06751374,96.27613546,1021.627637,-5.867384021,16.18389656,16.77671838
9/3/25,61,r,91.57582383,6.06,21.01632601,-1.524343656,-22.06544327,-21.24972967,53.38979897,43.38255975,43.23951437,470.9265508,9.628,80.98086059,101.0406596,101.0688973,52.822,29.19,30.375,41.815,-9.402,-14.547,-37.015,2.077,3.622,30.22941767,-32.72068474,49.45572791,62.49363996,87.17033149,88.01435246,222.2965752,69.77390783,85.44180184,85.59503387,-76.09215678,29.12360357,60.88707772,62.43854749,374.5965776,3.083780605,5.080157957,2114.212705,99.54493016,72.2326166,57.84676771,88.57027379,95.19071419,94.27382115,32.41978205,-20.8534939,-24.82449056,82.7589437,186.6449704,188.7323287,4005.320265,-3.534298174,15.44843466,17.66820463,-1.857721577,94.35985173,99.28917532,1114.7923,-6.971306072,18.76289831,19.20579725
9/3/25,107,r,92.6613619,5.93,27.73399883,-14.52774089,-15.25915029,-13.11349165,44.02144173,33.97734966,34.04834527,338.9873507,8.986,98.00489955,111.5898338,112.1324311,67.437,29.369,30.302,19.421,-16.358,-20.375,-37.44,2.396,5.057,36.9948599,-2.520467372,38.696899,39.79373287,74.25987044,75.91721348,674.4659581,42.85290322,59.77491011,58.44453699,-350.8925599,38.15970092,79.22568307,82.38037476,415.8882012,-9.179806211,4.298265595,2208.141626,118.2832905,63.05802834,41.27673025,96.45987746,93.95385978,95.57500946,84.36619927,-20.57436518,-25.64213129,71.51930877,180.4540135,186.9935891,4558.947811,-6.889007191,18.27005258,22.40660931,0.759566158,85.45264601,92.59366303,902.9380377,-14.88687096,25.77845414,26.02424403
9/3/25,61,r,92.76769705,6.13,22.45726491,-15.23345549,-20.25936997,-18.51124315,48.51740478,43.16144686,43.23929106,361.8641817,9.957,83.22172902,107.657254,108.8958227,44.739,29.879,29.263,39.701,-1.359,-12.81,-28.726,-2.145,4.928,21.98420542,-25.20225879,52.64466947,71.86332517,90.66202215,92.51841604,248.0456004,69.82081934,80.00032334,80.56519909,-90.24894802,38.86647429,62.08699439,65.32132057,365.2296646,1.000829529,5.220095858,2411.679245,105.6868351,68.90335392,38.27163049,90.82607347,103.1262147,101.4634944,22.97389903,-22.82557155,-26.31076526,118.5672255,184.695284,195.8711596,4705.699291,-4.293843613,15.62095828,20.26717718,16.31127351,85.21215902,95.18356095,958.4656831,-1.078006564,17.78889324,18.89462081
9/3/25,42,r,96.67797738,6.14,39.67808135,-12.19700137,-16.79065396,-11.55958309,51.19439151,37.88629441,40.50944533,312.1916921,10.115,76.9769318,93.52568002,95.31341752,77.824,40.171,39.753,37.566,-14.607,-23.068,-52.846,6.604,12.542,41.68290843,-18.75449506,43.65017723,53.59957791,89.18749154,92.57026731,239.0651512,54.91626441,75.54346788,75.07493326,-171.5492164,35.02733068,70.56129157,72.88768603,541.8290755,-5.426079165,5.065769491,1900.423131,125.6157424,55.40151834,32.26952695,93.87534984,92.23728444,90.11382849,38.95681275,-1.029156666,-3.556424822,8.18215785,171.6918306,190.7160727,4496.118668,-7.80139585,27.32809283,35.59017047,-7.362559376,94.63829259,107.037178,1287.899415,-3.039237329,34.79286621,34.12836129
9/3/25,42,r,95.28304831,6.19,28.00039128,-8.797506938,-17.09510596,-4.529700126,53.69256318,38.35510267,42.6584301,302.0980195,10.37,62.70100477,85.02941957,86.2414524,77.363,36.119,36.055,43.369,-9.533,-32.098,-51.999,5.73,22.726,38.59736292,-18.20144688,38.70088942,47.72433168,89.11955819,96.03835283,213.8195385,54.79338536,72.41307872,70.06175083,-177.3943113,28.19634209,73.98890189,77.76933593,497.5454767,-6.274335812,5.052487895,1135.710877,129.7342649,69.91983346,39.17301679,92.09855941,91.58936046,78.26507391,35.79739589,-1.43624108,-20.31052316,9.252696799,136.3348933,181.9739712,2550.852073,-6.866716538,23.07891001,41.74176164,-11.34947233,87.87778457,114.4426502,1093.48511,-3.179663375,34.10718784,32.25474979
9/3/25,61,r,90.97075635,6.11,20.08145743,9.479823384,-22.34926402,-21.13936782,58.46556972,41.57893042,40.52357088,548.8692046,9.39,77.83982007,99.28109464,99.3133452,53.592,41.221,42.537,44.42,-3.128,-12.417,-33.795,-10.397,-6.564,32.44067768,-23.32446506,46.84002097,65.98269516,87.81797097,89.39899875,241.3235574,71.22860139,85.79621058,85.8788598,-42.19741475,27.45536455,62.5100291,65.46647851,412.294133,2.116595863,4.995534941,2351.921924,98.53484566,69.10224245,39.3608103,83.81762935,100.838158,99.71345662,31.43078008,-25.88509612,-30.53432452,81.21717601,184.6804043,194.7838407,4766.066716,-2.563060369,12.68334787,16.97272168,-5.367113734,83.57817922,92.56822137,959.5338361,-6.407950249,17.42466214,18.57751154
9/3/25,245,r,91.13175976,5.75,31.43684578,-28.68442745,-20.17036234,-16.92965839,42.47344388,42.83994175,43.67692832,291.164435,10.112,87.85637359,105.9299777,106.2170674,79.217,36.694,37.47,41.856,-18.678,-24.125,-47.579,0.774,1.469,47.22962975,-19.00985613,48.01070594,51.98515793,83.1652478,85.38266434,133.1181922,45.78628643,64.0475611,63.84588205,-266.7252911,46.24740223,77.36933023,79.59791563,495.9496888,-5.314413195,4.964650662,2286.855743,116.4326453,59.11288681,38.73029285,95.27041476,88.82741497,89.36726914,49.76308085,-9.258359699,-12.21890846,33.0681114,177.6226401,182.7316055,4553.449791,-1.616793432,22.55860125,26.71494847,-1.827131109,100.8048706,108.2973982,1076.455763,-9.844061264,28.91678341,29.50394314
9/3/25,105,r,90.32702484,5.98,15.61215557,29.16952192,-1.278527782,1.917904002,42.81899928,54.57619899,55.84518078,591.2372449,11.302,79.71950775,105.2890659,107.661311,82.515,37.873,35.966,29.57,-3.048,-7.22,-44.853,-0.881,0.404,47.40039421,0.500068463,48.21056814,58.05576345,81.64831267,81.32515508,514.5612875,35.58617679,51.30382441,49.34457152,-440.7439488,11.75884568,83.54330353,87.08855265,562.9446488,-6.751083347,4.951767129,2003.790059,109.8369694,62.0644641,40.28784822,91.3310687,106.7723937,107.2004745,46.01050005,-22.14511719,-26.77092679,20.99154029,188.0712248,195.1131856,4821.637837,15.947479,24.55585059,26.87662318,-33.76962633,83.29904448,91.62554314,962.9039392,4.117436476,7.989144781,7.457774504
