date,pitcher_id,pitcher_handedness,player_height,arm_slot,back_hip_flexion_at_foot_plant,back_hip_flexion_at_mer,back_hip_flexion_at_ball_release,back_knee_flexion_at_foot_plant,back_knee_flexion_at_mer,back_knee_flexion_at_ball_release,back_leg_external_rotation_velo_max,center_of_mass_velo_max,glove_elbow_flexion_at_foot_plant,glove_elbow_flexion_at_mer,glove_elbow_flexion_at_ball_release,glove_shoulder_abduction_at_foot_plant,glove_shoulder_abduction_at_mer,glove_shoulder_abduction_at_ball_release,glove_shoulder_horizontal_abduction_at_foot_plant,glove_shoulder_horizontal_abduction_at_mer,glove_shoulder_horizontal_abduction_at_ball_release,glove_shoulder_external_rotation_at_foot_plant,glove_shoulder_external_rotation_at_mer,glove_shoulder_external_rotation_at_ball_release,hip_shoulder_separation_at_foot_plant,hip_shoulder_separation_at_ball_release,hip_shoulder_separation_max,lead_hip_flexion_at_foot_plant,lead_hip_flexion_at_mer,lead_hip_flexion_at_ball_release,lead_knee_extension_velo_max,lead_knee_flexion_at_foot_plant,lead_knee_flexion_at_mer,lead_knee_flexion_at_ball_release,lead_leg_internal_rotation_velo_max,pelvis_rotation_at_foot_plant,pelvis_rotation_at_mer,pelvis_rotation_at_ball_release,pelvis_rotation_velo_max,stride_angle,stride_length,throw_elbow_extension_velo_max,throw_elbow_flexion_at_foot_plant,throw_elbow_flexion_at_mer,throw_elbow_flexion_at_ball_release,throw_shoulder_abduction_at_foot_plant,throw_shoulder_abduction_at_mer,throw_shoulder_abduction_at_ball_release,throw_shoulder_horizontal_abduction_at_foot_plant,throw_shoulder_horizontal_abduction_at_mer,throw_shoulder_horizontal_abduction_at_ball_release,throw_shoulder_external_rotation_at_foot_plant,throw_shoulder_external_rotation_at_ball_release,throw_shoulder_external_rotation_max,throw_shoulder_internal_rotation_velo_max,torso_forward_bend_at_foot_plant,torso_forward_bend_at_mer,torso_forward_bend_at_ball_release,torso_rotation_at_foot_plant,torso_rotation_at_mer,torso_rotation_at_ball_release,torso_rotation_velo_max,torso_sidebend_at_foot_plant,torso_sidebend_at_mer,torso_sidebend_at_ball_release
7/1/25,225,r,6.07,38.61040531,-9.722585152,7.581977293,7.950162913,47.25471161,55.70320657,55.80644088,819.9067477,9.922,44.76536292,71.17106996,71.31392951,87.492,18.076,17.79,-49.158,-58.113,-59.044,-22.409,75.316,76.382,6.654239601,-2.804741577,29.76667048,59.743542,83.41689704,83.44977985,486.273931,43.80228533,32.6905069,32.28545012,-357.8831356,37.82519179,82.8863891,83.08761544,1034.083573,-0.039468698,5.410959803,2017.821221,112.0012182,75.95626443,73.92759326,100.3005722,139.3939977,138.7266919,87.62012684,37.20140501,31.53023729,28.79032657,128.5540616,122.5730001,923.1051962,-0.730111992,30.26313071,30.55627275,31.16653226,88.14547039,88.59624399,1027.250753,-1.015535735,5.478770456,5.437307397
5/30/25,225,r,6,29.98464591,-9.103557762,10.04252825,15.99562502,42.08253823,51.22892692,52.71864182,444.2300326,9.855,59.6733781,66.84410114,71.76432906,80.803,40.369,38.325,27.424,-32.968,-30.983,-15.049,20.445,20.846,64.19441203,-8.037175534,65.02247805,65.06370684,87.17801398,88.4397767,406.5330873,44.04401912,39.31131139,34.45191215,-45.5597077,41.61701657,81.03574831,83.3714449,642.0953871,-2.808139318,5.501898378,1855.337355,81.22107857,62.16427752,33.92893927,98.00943234,102.5586143,105.0244748,26.19781792,-1.105348878,-12.13138351,31.0972855,175.0943672,189.1141458,4424.694165,0.19559609,36.59482907,41.98707298,-22.50933249,98.30503512,105.3983501,1421.916742,-3.601398534,16.54198503,16.34436481
5/3/25,225,r,5.95,30.8209643,-4.52882211,8.368882841,14.52742332,45.45281751,53.99908844,56.03880001,615.1445153,9.672,83.41366498,75.32556068,81.63005736,74.949,37.059,33.362,38.143,-27.498,-24.518,-18.828,15.956,17,46.95968627,-9.363108052,50.79367173,61.29161184,81.65082697,82.57395426,286.9040999,41.1406119,30.78407729,25.99235863,-549.1750729,38.63785847,79.72686879,82.09688687,627.7055433,-1.064521589,5.475568794,2124.923774,96.93914374,72.10845435,37.83357343,92.29038854,102.8178307,105.80221,25.66319197,-3.068013204,-14.70241099,63.12807293,173.2936533,189.1169384,4597.48098,-1.21824397,31.21643652,36.71461845,-8.048982162,96.10727141,103.5842068,1266.83386,0.483128818,16.83801023,16.65389858
7/15/25,225,r,5.94,24.16373309,-15.75023502,4.743181418,10.21568494,40.18078634,49.27713944,51.67589725,390.7170354,9.97,48.55312195,67.54820212,69.42109956,69.951,48.443,42.329,58.932,-40.386,-38.882,-29.702,-11.034,-1.222,90.19790581,342.6461527,342.306575,61.30252619,79.86642973,78.82405352,550.0291573,40.60376861,29.96977543,22.71330829,-357.3134383,45.97969332,86.01057602,89.46988605,812.3174072,-4.03520728,5.498367464,1805.796474,93.56967545,75.47377156,47.66139713,96.18133266,61.51342306,75.39086645,-15.53011927,-327.1597325,-353.7172743,35.45283344,126.870506,136.8275106,3345.173951,1.080171263,30.07535958,33.49146838,-43.95827378,-242.3893512,-245.6702342,531.310583,-7.62336272,11.08039002,11.19123208
5/3/25,225,r,5.73,31.930422,1.613279728,9.242440408,15.16169016,47.93339437,56.95643358,59.3086684,584.3295871,9.317,80.02256386,75.42286816,84.15227078,69.825,33.898,31.984,32.683,-33.236,-31.168,-15.768,22.919,23.97,50.08729006,-14.28149481,52.70046667,62.02677667,80.53908696,81.59290463,321.005334,45.76385539,38.30817407,33.27999789,-228.2775786,35.97434187,78.72085228,81.69768308,646.4771592,-3.56637035,5.284753819,1975.952653,92.94567702,69.23186701,37.07730048,92.30350357,99.05818469,99.98664879,30.84187464,2.824629104,-9.020027177,53.20546354,174.6818891,188.3187678,4141.687775,-1.099031514,31.45823493,37.19141151,-12.93979043,98.57531038,107.4792776,1264.517925,-2.439436359,18.75166674,18.88544236
7/1/25,225,r,6.01,37.90661767,-20.41500272,12.41694644,18.66400797,41.00622802,62.5515868,64.83881638,372.8835608,10.012,77.7186697,68.93856738,70.38516107,78.439,35.528,32.681,30.478,-30.122,-29.386,-22.224,14.403,15.069,51.84030888,-3.366890855,54.83978619,424.9126095,449.2273392,449.7800823,584.6516295,43.83037208,32.81097796,25.59771208,19.33909665,45.91600688,83.00313337,86.55035624,444.9332272,-1.774675273,5.744291528,1867.321592,96.4367392,63.18302456,36.08205201,98.13090584,111.7005339,113.2516881,28.6821531,-2.476883388,-14.55711332,41.87673281,178.8755597,184.7384049,6826.45658,-7.44518366,35.09683624,40.51818599,-5.990302792,95.11041148,102.6982198,1527.686892,-1.128487295,17.85948161,17.95274382
5/30/25,225,r,5.72,34.93137401,-9.428583149,11.44118125,18.49222844,45.03196513,57.75177432,60.26000719,354.2807847,10.029,70.54847854,71.78072546,76.92662427,74.824,40.088,37.773,28.935,-30.786,-25.886,-18.952,11.565,9.311,59.10444309,-5.494271656,63.476581,63.01201398,84.20657955,85.46854372,403.4845123,42.06748358,33.4846118,26.69225829,-635.9119237,42.50219541,83.32200355,86.64387775,515.2380431,-2.289192998,5.544037844,1850.852748,89.23345189,62.61627733,30.70244181,95.2540912,103.9830972,105.1277273,27.97308123,7.054762917,-6.714741656,45.82422502,172.7533001,190.5458879,4392.224419,-1.42572904,33.27801935,39.37915416,-16.01846291,97.67285662,106.3437648,1501.563787,-5.05953099,18.29691062,18.70802472
5/30/25,225,r,5.98,31.7370729,-5.856435408,10.94635686,17.0070103,44.96888477,53.55217888,55.3325553,493.240358,9.847,70.04400725,76.78995466,81.89675778,76.742,35.568,34.474,27.808,-25.417,-22.398,-16.111,9.383,6.19,58.45591398,-6.650814969,60.05239659,61.32237527,83.86407329,84.93776824,538.930512,44.15612296,35.77205042,29.7245183,-152.1286776,38.16552967,83.15827326,86.3501246,609.0266514,-2.62193919,5.383171247,1844.626857,91.49209257,63.34345608,34.6598454,98.40247631,101.3368944,102.0560046,29.10994011,0.580703203,-10.6346177,38.48691353,174.2419809,186.6061288,4111.084944,-2.298775181,34.23341978,40.00093007,-20.17541904,99.00049463,107.7277266,1486.881855,-3.364730571,18.64170107,18.49999618
7/15/25,225,r,5.91,29.16444072,-21.62485385,0.865737438,9.654444227,37.27842242,49.52651442,53.55170117,314.0142887,10.457,65.62545452,62.05101252,70.26637527,70.034,45.119,41.724,4.982,-38.528,-30.717,-19.756,3.252,1.854,35.89975565,-13.74218802,57.59587408,62.20073511,76.64361071,76.3862367,594.4088734,40.08787809,29.23041068,19.05588234,-279.8379964,50.7723708,82.47363731,86.37449078,689.5352567,-3.636599417,5.419822424,2045.696128,96.59357042,69.75218511,31.66641513,86.67642829,90.34395916,93.96103139,55.99886257,25.10540101,8.917203821,58.24795782,121.2725007,179.0119178,5314.270105,0.418696165,28.61088078,34.3391865,14.85623689,105.3556506,109.419163,1919.63811,-0.229967969,14.09949084,14.02332761
6/21/25,225,r,5.84,28.74206524,-8.13763923,4.721883903,9.248484402,42.90617981,50.78270653,52.06163239,540.1584077,9.87,75.88088139,70.61228712,71.86278039,80.803,40.96,39.493,32.01,-26.329,-26.762,-15.446,9.733,8.752,56.65146492,-8.844995826,56.65146492,61.76951663,82.1935912,82.45876544,490.731643,39.49333724,36.74413484,31.91708313,-296.5834071,38.77095957,81.32848594,83.46733765,668.4282987,-3.64098844,5.481883414,1946.6876,82.12881348,64.792489,41.99439617,95.77866602,99.55278156,102.4299643,23.8112844,-9.941408308,-16.781447,32.76345511,179.6915278,187.000731,4267.127733,-0.778958528,30.77395838,34.86732016,-17.85794542,96.39786477,102.71597,1102.987373,-1.528795951,17.92916744,17.02305858
7/15/25,225,r,5.9,26.28790127,-7.167288064,3.990783707,9.122159474,41.69815841,51.38480245,53.93627082,570.6919179,10.047,74.81015396,63.29705129,70.81926593,75.814,49.244,43.594,10.831,-37.336,-30.372,-12.123,4.274,6.06,36.99139471,-20.71830229,41.66520358,58.2275218,76.82871495,76.13674034,580.5347985,40.1068371,34.84528355,28.52625472,41.27488851,39.60689332,80.45794426,81.95363057,756.3398777,-2.899708487,5.482316062,2235.979058,99.46112703,65.73793561,33.54792636,90.03783706,74.58357845,88.20946534,56.74856322,20.73915216,2.344286404,35.58526496,152.8225919,165.0144738,3576.808689,2.368078182,30.12416215,33.20114067,2.555641805,113.030135,113.0487832,2028.442625,-0.15941463,15.52782353,14.3181548
7/15/25,225,r,5.99,25.62883485,-20.68524784,1.210852713,11.19793064,34.83135311,46.50907455,50.61347886,366.5112967,9.707,48.10185652,68.98128021,72.44906219,77.976,50.033,47.719,0.983,-24.928,-24.051,-19.645,-5.759,0.07,43.85925085,-11.55824744,56.43658496,60.24256379,84.56153492,85.77213058,533.66974,40.69772698,38.60124746,29.14520646,-121.3902234,44.63397644,82.33001375,87.50030033,712.3614571,-1.879313858,5.440215624,2069.554926,81.26180332,83.606887,41.43646305,92.73552072,59.28526954,75.14131576,51.35609937,38.11455561,6.920450173,36.16872297,132.34266,149.4884332,4540.302412,0.638298466,31.57373651,38.13400961,0.753185971,106.2206568,110.4315043,2036.003795,-1.150170451,15.75320782,15.24826312
5/30/25,225,r,5.87,33.80559997,-15.23795903,13.06397371,18.7477865,41.53210652,57.78614925,59.13995106,397.5022255,10.159,78.26438082,72.08244958,75.308289,73.185,44.288,42.308,27.635,-24.252,-24.328,-17.209,18.764,16.662,51.47597162,-6.288673767,59.38300209,69.88470128,86.8460577,87.22808422,410.9428806,43.71314507,27.5753342,21.88510522,-922.4019022,48.49406135,80.24173726,82.06208806,655.4251285,-4.09178925,5.667731755,1855.324164,88.175498,66.19255963,41.22350207,94.39564934,95.86998906,99.33870225,34.13815453,-1.991040232,-10.61881475,56.82789715,185.0360033,194.9999438,4359.390586,-3.690704141,37.53698719,43.1844174,-2.302042233,98.03308576,106.082042,1180.807157,-0.24228642,25.04478074,23.17386161
5/30/25,225,r,5.86,32.78814804,-10.1873106,10.92424281,16.66471321,43.94914244,53.39647566,54.48537249,332.5150784,9.77,74.63374542,76.80048171,80.18724303,62.54,40.617,38.624,13.714,-23.386,-22.737,-16.216,7.119,7.276,37.80542029,-10.86960282,52.73751733,63.75974657,83.18542821,83.48659383,470.763793,43.73479807,31.65568392,24.58997881,-552.4157685,45.03778512,81.71172627,84.73166436,537.869808,-4.502197185,5.413570169,1952.579591,87.88257014,64.38319604,34.15231146,94.78639499,96.15755274,97.73871556,47.93698903,3.338790179,-6.148772712,54.37519975,176.4293184,191.5078074,4377.588743,-2.335565965,35.53785014,41.6837893,6.96341604,101.4779499,110.5749572,1269.624913,-0.904044757,22.26679142,20.91494058
6/21/25,225,r,5.85,32.16401772,-9.149582909,7.778296867,13.33467283,43.03250528,54.59941037,56.82548769,652.2322573,9.737,79.20639215,72.32276282,75.44374205,77.636,36.011,32.581,34.554,-29.003,-26.579,-17.419,14.715,12.979,52.30784319,-9.932543642,53.61737433,61.58079561,84.69541956,85.2181135,455.9079338,44.14371299,37.0317252,31.66435989,-343.4539669,36.44984315,79.70908789,82.02855672,706.9515487,-3.657771564,5.513006348,1940.111843,88.74164868,67.40076544,41.45638449,92.80789019,101.737969,105.9236171,29.66299388,-5.628725431,-16.25085186,42.12786038,175.5918042,184.4994355,4129.148227,-2.578123228,31.80227871,36.41937237,-13.28232634,95.88746483,101.4104127,1309.987596,-4.383942272,17.78124385,16.97594825
5/30/25,225,r,6.06,29.9735797,-14.35924562,18.77151679,22.66005386,44.06431688,58.56275782,59.12778427,402.1904957,10.036,50.58280699,75.83019505,78.23770495,77.611,39.567,38.47,-14.863,-33.247,-31.502,-11.448,16.822,14.487,34.07089868,-6.265093733,35.45079361,62.227914,88.79070704,88.99297953,433.1200737,44.74212661,29.26289683,24.99376027,-580.7470822,37.34978262,86.2235702,88.2140951,586.4653167,-3.701047716,5.573567338,1791.249748,96.81819143,51.07923387,33.31480713,98.35749553,108.0288135,108.747605,59.42546476,-3.675683772,-11.5311828,37.4613539,192.1458509,198.9804691,4987.742744,-3.503388065,39.33589811,42.58129907,3.940171149,103.9321457,108.6170919,870.5521665,-4.492531188,17.18849571,16.7648724
7/15/25,225,r,5.93,35.65476613,-24.54053882,8.437758787,14.67202609,38.14417097,54.90150756,57.29096595,428.7595997,9.889,48.3549657,64.93719833,70.0752943,65.343,49.888,46.932,-2.065,-42.169,-37.488,-5.186,6.116,8.104,42.30542508,-13.66707068,58.34433629,62.72088598,82.7452215,82.94893219,504.3164642,44.00184851,25.38517311,18.91846549,-513.1969489,50.19154845,86.75622855,89.39559781,680.6963653,-4.717830933,5.496324331,1454.274462,90.40871484,59.74200166,41.50328488,86.93993079,90.50199999,95.9032554,47.61507917,19.06718032,0.440069512,53.2356297,172.1587806,182.3384737,3939.800632,-4.505154547,36.25893202,40.19391164,7.922857953,111.1971079,113.0435092,2111.996323,0.305897295,19.23369003,18.01000771
6/21/25,225,r,5.85,25.94138369,3.76926672,10.47696186,14.13441016,41.207128,52.19557453,54.0502088,838.3045896,9.709,73.66856458,68.75970711,69.4471737,84.692,35.727,34.3,32.209,-36.69,-39.388,-15.925,32.743,38.078,48.82200225,-15.82959275,49.68546625,59.78709659,85.74351964,86.10622731,548.0054489,40.14000875,33.70471547,30.120113,-175.7807429,27.74862612,74.94850478,75.81659331,835.4931286,-3.062159765,5.479783557,1849.694907,90.85351696,57.96972115,41.5005377,97.17251734,99.73786894,102.5827721,27.70118631,-1.364515023,-6.359795925,25.79930276,187.5492484,190.3887303,3059.658187,2.506066577,34.81074028,37.73900094,-19.21479871,96.09020951,100.5454241,1209.582884,0.440874904,12.07748772,10.75031078
5/30/25,225,r,5.87,28.01130858,-20.03934274,15.64461902,18.50501494,40.20235266,58.68785103,59.36089982,213.1816597,9.914,64.19690777,67.48675352,69.70917681,70.902,40.166,38.936,-7.378,-34.793,-33.351,-9.023,24.897,23.488,26.29068238,-8.322844613,35.26900562,65.2231619,87.13127177,87.21587996,412.3515951,38.45352885,24.56029678,21.36150203,-428.7281343,48.28333691,84.91898525,86.40146989,545.9796769,-4.760077651,5.767769957,1866.284268,89.13570751,53.06231581,38.39671226,94.9980342,107.0801559,108.4724695,66.31483321,-8.499189712,-15.04260488,56.02238682,192.361895,196.504449,4912.100043,-0.729304512,39.03689502,41.41402176,22.14578476,103.3432134,106.4111037,842.2810578,-1.138357094,15.1247487,14.95735187
6/21/25,225,r,5.94,31.88201899,-5.882985193,7.083118922,11.90942541,44.9590414,51.24172784,52.38112973,562.1355247,9.792,86.07025985,76.32114814,78.09386843,77.217,38.875,37.908,38.852,-26.864,-27.122,-18.021,12.539,12.093,55.10255334,-9.756544317,55.54275311,60.55615486,78.90040029,78.8789471,473.876207,41.3523844,29.21084039,23.86464393,-281.4663466,37.52087446,77.67811267,78.97868961,653.7634829,-1.151768083,5.407824932,2008.116305,87.72869242,67.3980846,44.13451306,92.17222459,101.6079659,103.261073,27.93872215,-9.535355147,-15.93446285,42.21226975,182.8609283,189.5752737,4147.864951,-1.815198138,30.91682553,35.41342899,-17.05058769,94.530371,101.5457842,1161.044538,-1.568454916,20.57878029,19.5923337
5/30/25,225,r,5.89,32.20938704,-17.36545594,10.38368501,16.10651681,37.60906288,48.3141364,49.50773083,383.0935474,10.469,72.77268218,69.10434071,71.39720144,75.467,42.101,40.147,19.864,-32.434,-31.459,-17.831,18.617,17.961,53.52042564,-8.164601116,60.98255341,71.25712535,87.65387745,87.88406324,461.3290051,40.21271926,29.44278682,23.04996162,-28.51070977,48.59465882,81.13135619,82.9980826,564.036241,-5.393582494,5.72389187,2195.634946,91.84065605,71.65599682,40.41124478,99.46719622,104.7656103,106.0123647,36.15254639,-3.441725391,-13.33452173,52.42231626,179.3697562,192.0348885,4507.246447,-2.619141495,39.22216851,45.00067549,-4.620031884,97.81414558,105.8703879,1318.04117,-1.324124074,19.99486673,18.92206732
7/15/25,225,r,5.91,33.31106222,-22.00883742,-2.847618636,3.175520194,39.02699745,44.03751596,46.18441047,363.1975046,9.988,62.40538498,66.6737302,69.74387483,67.26,52.793,52.982,5.866,-32.387,-29.285,-17.853,-3.975,0.526,39.7035308,-3.242498357,59.4907595,63.15047837,77.87444965,78.59031741,548.4999191,43.76384843,26.40681718,19.94205522,-306.9647615,52.01534446,89.24461284,93.17713367,673.6981249,-3.240731157,5.490568369,1700.945146,89.43672383,78.94969606,63.97525729,91.60829333,72.90596847,78.2794075,53.25023163,31.29084081,12.55328051,50.43374037,147.7540951,152.7954893,2374.80268,-0.784198336,27.3304699,31.48158474,12.46795432,103.4502387,105.8564692,1669.893235,-2.55271471,19.63136033,20.37623155
5/30/25,225,r,5.98,28.57516318,-12.71131733,11.79274936,14.11406991,41.23620225,53.55185742,54.15996236,283.1504142,10.145,74.29271014,75.34936075,76.95214409,81.353,37.997,36.751,35.638,-26.259,-26.061,-16.654,22.517,22.132,64.49956692,-9.056400525,66.66050604,66.5903244,84.56407074,84.70711231,388.16663,41.87102327,30.9030165,28.3456399,-88.25709444,44.89053311,78.72330502,79.55387108,530.1825461,-2.245285409,5.597739462,1818.381787,92.9799544,49.32172727,36.65257457,94.50605379,103.8661017,105.7513902,25.39629452,-10.86368653,-15.46900415,43.35528373,197.9562866,200.9770769,4970.422391,-1.584328138,38.45081338,40.83779045,-17.37873641,99.99099,103.3934163,1206.143072,-1.519931377,19.88310128,19.31884752
6/21/25,225,r,5.84,27.63379299,-9.720409729,6.787584968,11.37313854,43.02465816,50.65349158,51.8571598,573.0074434,9.892,86.29362943,75.45244529,76.26846427,75.262,39.757,39.48,37.466,-28.95,-29.786,-15.183,12.788,10.451,51.90072665,-13.06824489,53.63555093,63.04534407,80.15925661,80.49151418,460.0084834,38.07069702,30.5547719,25.73227149,-7.35290359,41.98648534,77.02469609,79.21555319,649.0405209,-3.110963744,5.611228354,1900.223924,84.63993394,61.16405027,38.65814864,88.76105416,98.95767124,101.1234224,27.71411791,-7.257063153,-13.14072681,44.9292117,177.9029437,184.8698287,4392.338775,-0.829721408,30.20515504,34.20550168,-9.798414012,96.19126224,102.7486976,1113.624615,0.477757417,16.35405454,15.78428616
6/21/25,225,r,5.7,23.79475835,-16.68549919,5.563682555,9.721794892,41.50463711,51.33320479,52.43295297,472.2142005,9.664,89.4713851,77.134257,78.2079346,77.792,38.554,37.837,33.376,-19.188,-21.066,-17.941,11.795,9.834,53.64874216,-6.273911696,57.30381438,64.47355209,78.80491847,78.90069397,421.5686267,37.85927847,23.56586383,18.95210479,-1288.150968,48.4019194,81.25637192,82.92581028,600.0723137,-2.794232593,5.658586353,2060.889874,92.72409453,69.31140813,47.36087347,95.91359129,94.9793813,97.46128349,34.73594706,-11.35439743,-16.7018811,49.17290703,181.9133624,188.0774981,4110.767712,0.798272372,29.5943136,33.06727682,-5.561716293,94.21701085,100.8947646,984.3334981,-0.88378128,16.58155335,15.63121512
5/30/25,225,r,5.99,36.6244431,-12.62238252,10.16690983,16.60796453,42.39098537,54.30277142,56.44296897,463.2692331,9.969,69.6096722,70.80713535,76.58548519,82.459,43.87,42.524,34.32,-32.431,-29.143,-14.529,13.816,12.354,64.08343704,-6.386260089,65.09407638,64.12251708,88.88952888,89.74894494,462.7946769,44.89964733,35.28612789,28.32585921,-465.7195871,40.06446473,83.19897975,86.32522544,612.9403697,-4.744405454,5.49940896,1894.32413,88.17539661,65.62253711,36.51850897,96.37156389,104.8605614,104.7514162,22.26194529,4.774788115,-7.897241624,33.91138781,181.9868117,195.1763399,4539.122898,-4.731882327,37.38395161,43.18480052,-23.82475859,100.2470891,108.6042037,1730.659008,-3.198172068,20.93805279,20.76984494
7/15/25,225,r,6.04,31.2781472,-24.78391666,1.270447579,10.40583236,34.96846689,50.95867051,55.46820439,388.6489744,9.672,29.41754447,61.64477443,67.1786656,68.495,49.664,46.37,36.324,-36.74,-32.98,-20.22,9.672,11.338,75.3626535,-14.44310871,77.43472467,59.37922821,81.81683551,82.46881706,538.152865,43.04959661,34.39737981,25.63148134,-43.50613451,47.3165425,79.5985394,82.38022993,648.5707433,-1.394223943,5.443188991,1884.084897,83.93605643,66.93663314,33.32884634,91.02654808,87.17329289,92.38540698,8.853154112,28.51547734,8.170512833,50.76142924,125.9415578,183.8204591,6039.370175,0.154202108,31.59327526,37.69811558,-27.95893538,105.5100388,109.7666907,3017.950268,-5.192654967,18.79079624,17.81364324
5/30/25,225,r,5.85,31.850264,-16.41889737,9.2978965,15.28798465,44.1811845,52.67950381,54.6147572,311.2586693,10.153,73.24825345,71.02077975,75.50085132,68.714,38.71,36.87,15.852,-26.635,-24.288,-22.353,15.395,14.544,46.30617868,-4.939723083,60.77206162,63.37645329,82.0610956,82.68513651,348.673424,38.05253943,26.41108521,20.89550807,-621.498766,51.62641138,84.52805818,87.22857748,561.2807186,-3.08411417,5.60365826,1937.260585,89.86825801,66.93479453,37.53051469,92.96170572,102.724626,104.2740559,43.09078152,-2.978181794,-14.4902064,57.23742853,175.3938398,189.4656033,4427.979878,-2.383990368,33.06356758,38.68539188,5.399510046,96.49839628,104.5726246,1376.176179,-1.066632068,19.44206366,19.1128948
5/30/25,225,r,5.99,26.61861562,-9.167488734,7.011522472,11.64713785,40.92907916,44.80032661,46.18378075,479.4067913,9.957,76.4097884,64.61867092,67.88307363,76.884,37.851,35.908,33.66,-33.451,-31.618,-16.009,22.476,22.295,56.98126425,-7.108197116,59.27678205,61.84412474,81.27815561,81.42184029,421.5498559,36.75652031,25.15641911,20.09702364,-43.5843254,41.86219963,79.70492504,81.33346319,613.7581644,-2.754993432,5.578280587,1831.723933,85.34256632,59.129798,35.75381376,96.43327524,94.66643302,98.47179711,30.96300741,-5.931632254,-13.8544613,43.12308053,173.1575376,181.9810925,4307.842474,0.067063628,34.57113306,38.89738028,-13.85472286,94.56691592,100.6395985,1210.146559,-3.101808657,17.92065858,17.34793164
5/3/25,225,r,5.97,34.61622542,-6.028270101,11.99540053,14.90499186,43.09741379,53.3787023,54.35113477,389.5376357,9.333,83.5048105,73.04351905,75.8359864,71.187,36.296,34.991,31.878,-32.054,-27.608,-14.238,14.832,12.621,53.27664115,-11.86251434,58.6789292,60.62215194,79.09186235,79.13061762,336.8086507,41.14895214,28.89878803,25.87805379,-554.9842173,41.57020761,78.99985716,79.92975187,557.7134151,-2.645985938,5.332049022,2046.807786,100.3207738,56.62553419,38.39063234,91.99711217,112.2284535,113.1941499,27.24462614,-6.062778846,-12.6576654,64.9679507,193.450261,198.6495996,5538.589792,-3.288486074,34.33005134,36.92900054,-11.63807948,98.49252171,101.8086672,1314.158712,-0.949656138,15.67780364,15.94663472
5/3/25,225,r,5.96,34.46921567,-5.954283836,13.97665089,20.17944671,42.97987916,61.21999587,63.7256971,400.2651206,9.763,81.39685606,74.96226815,81.47261971,72.515,38.85,35.903,35.332,-33.762,-31.636,-17.605,17.568,16.84,55.28779971,-11.20285877,59.40507258,64.10952348,84.27236529,85.21253701,329.095515,42.98682063,38.43278947,33.64436444,-99.63217726,39.76737172,77.24501829,80.01876747,558.5071895,-2.781795966,5.557001021,2031.236166,98.33120174,71.60789819,41.46564628,94.46232992,105.220882,106.9486849,26.35511807,0.94749376,-11.75743657,52.225927,176.9738794,189.3528416,4370.251843,-2.996606232,33.48054743,38.43100163,-14.6144752,96.74005614,103.783637,1258.714248,-1.377160279,17.18503153,16.84313397
6/21/25,225,r,5.87,31.95008204,-2.178010097,10.09838557,11.06155087,45.6804969,56.98480738,57.14960848,474.032581,9.402,77.329197,83.12820502,83.67553932,74.157,37.397,37.428,36.124,-18.717,-18.603,-17.058,5.64,5.377,53.93087378,-9.274775776,54.00139908,61.81497124,79.87825769,79.79132526,505.411976,45.90796253,33.7509007,32.37272909,-461.9735938,34.63642877,83.61229356,84.20870603,636.868882,-3.468820964,5.388505306,2060.955131,88.57734972,50.14791175,43.96978789,89.90936572,103.379772,103.9954167,24.02089393,-17.84235284,-19.50418305,29.86687219,189.1153211,189.5231641,4541.497285,-0.200072186,31.9411003,32.95576964,-18.96628248,102.4999224,104.0609365,1164.422423,-3.655563806,20.94213332,20.85354001
5/30/25,225,r,5.99,32.18860241,-9.830411591,6.368386188,11.40064161,45.00088661,50.13837632,52.05250616,455.5513358,9.379,68.61779517,70.65831965,74.51836959,72.156,36.464,33.633,26.534,-30.373,-25.895,-20.146,13.836,12.419,55.72926089,-7.510849682,60.21019746,59.92753589,78.92229082,78.9954497,448.674787,43.03984296,30.96012946,25.45938207,5.41789301,41.91566475,81.17959636,83.02585817,641.4892307,-3.428159831,5.437445092,1756.397064,93.40892353,63.23083243,39.70955868,95.86491406,102.3783596,104.6652838,33.91639003,-0.353636988,-12.71506767,45.3877452,178.8624628,187.9958522,4239.186438,-1.282592393,30.72689015,34.8983776,-13.62049795,96.4731784,101.5588097,1519.692871,-5.419025294,17.03790665,17.17182962
7/1/25,225,r,5.76,30.74578578,-17.6380884,16.90558101,20.39837808,45.34688509,62.55960141,63.73743253,450.2777044,9.752,87.62405857,79.9117998,81.03299634,78.056,33.821,31.67,37.796,-27.417,-26.586,-21.952,10.513,10.377,56.01064916,0.995299096,56.80602186,66.40107953,90.19539655,90.28787412,441.926581,45.30115575,29.58820283,25.76039091,-492.0355383,48.50087233,88.66426511,90.32357928,617.4569215,1.624445899,5.600455952,1888.73721,105.7362858,50.46677678,33.86031591,99.11503563,115.6505042,117.9166803,36.2063375,-12.28939461,-19.06937553,39.77894074,191.6480579,197.5805021,5476.477953,-3.708013609,35.66440547,38.33114747,-7.282432805,96.48694726,100.0439688,1461.804633,-0.653200752,13.71245244,13.17996107
